case_uid,condition,seed,output_dir,control_mask_path,command
synth_0046,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0046/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0046.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0046/source.png --source_prompt 'A luxury-car at a mountain road' --target_prompt 'A luxury-car with armored car body at a mountain road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0046/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0046/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0046/seed_000/features --attention_part 'car body' --attention_edit armored --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0046.npy --offload
synth_0046,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0046/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0046/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0046/source.png --source_prompt 'A luxury-car at a mountain road' --target_prompt 'A luxury-car with armored car body at a mountain road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0046/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0046/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0046/seed_000/features --attention_part 'car body' --attention_edit armored --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0046/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0046,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0046/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0046.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0046/source.png --source_prompt 'A luxury-car at a mountain road' --target_prompt 'A luxury-car with armored car body at a mountain road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0046/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0046/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0046/seed_000/features --attention_part 'car body' --attention_edit armored --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0046.npy --offload
synth_0047,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0047/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0047.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0047/source.png --source_prompt 'A sedan at a parking lot' --target_prompt 'A sedan with futuristic car body at a parking lot' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0047/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0047/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0047/seed_000/features --attention_part 'car body' --attention_edit futuristic --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0047.npy --offload
synth_0047,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0047/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0047.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0047/source.png --source_prompt 'A sedan at a parking lot' --target_prompt 'A sedan with futuristic car body at a parking lot' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0047/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0047/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0047/seed_000/features --attention_part 'car body' --attention_edit futuristic --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0047.npy --offload
synth_0047,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0047/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0047/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0047/source.png --source_prompt 'A sedan at a parking lot' --target_prompt 'A sedan with futuristic car body at a parking lot' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0047/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0047/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0047/seed_000/features --attention_part 'car body' --attention_edit futuristic --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0047/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0047,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0047/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0047.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0047/source.png --source_prompt 'A sedan at a parking lot' --target_prompt 'A sedan with futuristic car body at a parking lot' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0047/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0047/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0047/seed_000/features --attention_part 'car body' --attention_edit futuristic --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0047.npy --offload
synth_0048,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0048/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0048.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0048/source.png --source_prompt 'A classic-car at a suburban road' --target_prompt 'A classic-car with rusted car body at a suburban road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0048/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0048/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0048/seed_000/features --attention_part 'car body' --attention_edit rusted --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0048.npy --offload
synth_0048,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0048/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0048.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0048/source.png --source_prompt 'A classic-car at a suburban road' --target_prompt 'A classic-car with rusted car body at a suburban road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0048/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0048/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0048/seed_000/features --attention_part 'car body' --attention_edit rusted --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0048.npy --offload
synth_0048,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0048/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0048/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0048/source.png --source_prompt 'A classic-car at a suburban road' --target_prompt 'A classic-car with rusted car body at a suburban road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0048/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0048/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0048/seed_000/features --attention_part 'car body' --attention_edit rusted --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0048/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0048,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0048/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0048.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0048/source.png --source_prompt 'A classic-car at a suburban road' --target_prompt 'A classic-car with rusted car body at a suburban road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0048/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0048/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0048/seed_000/features --attention_part 'car body' --attention_edit rusted --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0048.npy --offload
synth_0049,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0049/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0049.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0049/source.png --source_prompt 'A classic-car at a suburban road' --target_prompt 'A classic-car with neon-lit car body at a suburban road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0049/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0049/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0049/seed_000/features --attention_part 'car body' --attention_edit neon-lit --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0049.npy --offload
synth_0049,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0049/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0049.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0049/source.png --source_prompt 'A classic-car at a suburban road' --target_prompt 'A classic-car with neon-lit car body at a suburban road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0049/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0049/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0049/seed_000/features --attention_part 'car body' --attention_edit neon-lit --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0049.npy --offload
synth_0049,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0049/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0049/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0049/source.png --source_prompt 'A classic-car at a suburban road' --target_prompt 'A classic-car with neon-lit car body at a suburban road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0049/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0049/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0049/seed_000/features --attention_part 'car body' --attention_edit neon-lit --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0049/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0049,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0049/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0049.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0049/source.png --source_prompt 'A classic-car at a suburban road' --target_prompt 'A classic-car with neon-lit car body at a suburban road' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0049/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0049/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0049/seed_000/features --attention_part 'car body' --attention_edit neon-lit --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0049.npy --offload
synth_0050,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0050/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0050.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0050/source.png --source_prompt 'A racing-car at a highway' --target_prompt 'A racing-car with black car hood at a highway' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0050/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0050/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0050/seed_000/features --attention_part 'car hood' --attention_edit black --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0050.npy --offload
synth_0050,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0050/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0050.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0050/source.png --source_prompt 'A racing-car at a highway' --target_prompt 'A racing-car with black car hood at a highway' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0050/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0050/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0050/seed_000/features --attention_part 'car hood' --attention_edit black --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0050.npy --offload
synth_0050,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0050/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0050/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0050/source.png --source_prompt 'A racing-car at a highway' --target_prompt 'A racing-car with black car hood at a highway' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0050/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0050/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0050/seed_000/features --attention_part 'car hood' --attention_edit black --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0050/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0050,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0050/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0050.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0050/source.png --source_prompt 'A racing-car at a highway' --target_prompt 'A racing-car with black car hood at a highway' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0050/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0050/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0050/seed_000/features --attention_part 'car hood' --attention_edit black --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0050.npy --offload
synth_0051,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0051/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0051.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0051/source.png --source_prompt 'A classic-car at a garage' --target_prompt 'A classic-car with vinyl-art car hood at a garage' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0051/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0051/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0051/seed_000/features --attention_part 'car hood' --attention_edit vinyl-art --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0051.npy --offload
synth_0051,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0051/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0051.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0051/source.png --source_prompt 'A classic-car at a garage' --target_prompt 'A classic-car with vinyl-art car hood at a garage' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0051/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0051/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0051/seed_000/features --attention_part 'car hood' --attention_edit vinyl-art --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0051.npy --offload
synth_0051,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0051/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0051/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0051/source.png --source_prompt 'A classic-car at a garage' --target_prompt 'A classic-car with vinyl-art car hood at a garage' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0051/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0051/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0051/seed_000/features --attention_part 'car hood' --attention_edit vinyl-art --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0051/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0051,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0051/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0051.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0051/source.png --source_prompt 'A classic-car at a garage' --target_prompt 'A classic-car with vinyl-art car hood at a garage' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0051/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0051/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0051/seed_000/features --attention_part 'car hood' --attention_edit vinyl-art --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0051.npy --offload
